11 69.07
12 61.07
12 66.76
12 62.43
12 68.37
12 50.28
12 45.23
12 58.47
12 52.26
12 65.73
12 63.32
12 69.41
12 63.13
12 64.85
12 44.05
12 35.25
12 56.62
12 48.79
12 42.26
12 42.49
12 46.88
13 47.93
13 47.46
13 43.69
13 52.74
13 60.27
13 46.33
13 31.86
13 43.69
13 55.65
13 55.48
13 59.12
13 47.63
13 35.82
13 44.59
13 56.51
13 53.39
13 57.61
13 55.42
13 53.87
13 34.69
13 44.44
13 55.97
13 53.98
13 58.63
13 54.08
13 55.98
13 37.11
13 40.91
13 41.48
13 42.32
13 41.82
13 43.29
13 32.54
13 31.29
13 44.35
13 57.35
3 2580.35
4 764.32
4 778.95
4 521.09
5 584.82
6 332.45
6 274.09
6 327.76
6 305.39
7 287.94
8 186.44
8 171.79
8 156.67
8 141.42
8 142.50
8 105.04
8 145.11
8 148.98
8 153.78
8 141.98
8 156.28
8 150.25
9 119.48
9 116.72
9 103.12
9 120.05
9 118.15
9 102.08
9 122.59
9 104.29
9 97.89
9 125.74
9 104.96
9 112.12
9 121.06
9 114.11
9 122.21
9 112.72
9 117.88
9 122.15
9 99.69
9 122.13
9 74.71
9 83.35
9 113.51
9 120.39
9 118.28
9 104.34
9 118.07
9 113.29
9 116.36
9 124.48
9 108.17
10 118.30
10 97.33
10 91.63
10 99.76
11 71.79
11 51.54
12 63.42
12 68.97
12 65.37
12 66.00
12 69.98
12 57.05
12 43.00
12 56.87
12 69.82
12 62.72
12 67.67
12 68.15
12 63.73
12 70.40
12 51.89
12 44.99
12 56.65
12 68.53
12 63.32
12 65.19
12 65.20
12 62.76
12 44.19
12 38.95
12 52.78
12 64.46
12 62.36
12 66.11
12 44.66
12 48.87
12 62.23
12 63.97
12 67.32
12 62.99
12 68.51
12 65.78
12 64.29
12 40.51
12 52.44
12 66.37
12 64.75
12 69.79
12 64.51
13 54.34
13 37.50
13 41.17
13 54.46
13 56.41
13 58.60
13 52.45
13 57.73
13 56.41
13 54.36
13 34.76
13 43.98
13 55.63
13 52.91
13 34.18
13 44.86
13 56.64
3 1833.41
3 850.54
3 653.69
4 590.72
5 474.47
5 379.31
6 406.45
6 270.85
6 261.39
6 166.00
6 220.08
6 275.72
7 226.07
7 122.30
7 165.13
8 159.78
8 147.16
8 161.98
8 119.84
8 104.46
8 136.98
8 164.10
8 121.37
8 97.55
8 131.78
8 156.86
8 152.63
8 153.37
8 101.76
8 118.13
8 148.49
8 153.05
8 100.01
8 114.05
9 114.50
9 128.88
9 110.56
9 72.06
9 95.83
9 120.59
9 112.70
9 123.81
9 88.57
9 82.25
9 108.19
9 126.71
9 119.88
9 115.14
9 125.01
9 98.18
9 78.22
9 103.63
9 125.49
9 99.97
9 75.55
9 102.64
9 127.18
9 114.06
9 120.99
9 121.85
9 110.26
9 70.40
9 99.12
9 123.07
9 112.39
9 71.66
9 96.15
9 120.19
9 113.66
9 125.59
9 120.25
9 116.67
9 75.80
9 94.85
9 119.58
9 117.37
9 124.75
9 97.07
9 78.44
9 97.89
9 127.05
9 116.13
9 86.14
9 53.07
9 79.62
9 74.59
10 76.86
10 89.61
10 67.72
10 40.12
10 72.27
10 98.75
10 92.49
11 84.73
11 78.94
11 76.56
11 50.05
11 62.17
11 78.95
12 71.66
12 42.25
12 52.12
12 65.73
12 61.72
12 68.00
12 60.77
12 69.12
12 58.71
12 41.53
12 55.19
12 68.73
12 62.75
14 60.42
14 34.68
14 32.87
14 43.74
14 48.69
14 47.88
14 45.92
3 1797.85
4 511.59
4 506.59
4 629.95
5 487.64
6 333.24
6 283.24
6 255.29
7 161.99
7 159.05
7 207.36
7 191.65
7 212.32
7 190.95
7 197.06
7 127.43
7 157.33
7 194.84
7 199.60
7 129.19
7 158.16
7 199.65
7 199.55
7 127.28
7 157.25
8 160.11
8 152.31
9 156.24
9 103.32
9 77.70
9 103.25
9 126.83
9 101.81
9 76.90
9 101.69
9 126.60
9 115.68
9 121.51
9 124.32
9 115.31
9 74.51
9 96.73
9 124.68
9 115.01
9 74.24
9 99.50
9 124.82
9 115.38
9 127.56
10 87.13
10 65.74
10 86.39
10 102.59
10 73.46
10 64.53
10 84.76
10 76.88
10 97.11
10 94.31
10 101.14
10 93.27
10 96.84
10 99.07
10 92.17
10 60.09
10 79.92
10 100.56
10 92.54
10 59.98
10 80.26
10 100.59
10 91.63
10 100.59
10 88.46
10 101.42
11 83.92
11 49.14
11 65.92
11 81.86
11 71.05
11 48.51
11 66.08
11 82.25
11 69.58
11 48.92
11 65.97
11 83.31
11 72.95
11 49.92
11 64.94
11 82.49
11 74.45
11 82.10
11 80.03
11 77.14
11 49.14
11 62.59
11 78.98
11 76.23
11 48.29
11 62.75
11 78.99
11 76.62
11 48.97
11 62.36
12 76.68
12 63.54
12 67.67
12 53.23
12 42.68
12 57.62
12 70.30
12 54.40
12 42.59
12 57.88
12 69.12
12 64.93
12 66.42
12 44.46
4 2578.32
4 618.56
4 435.12
4 430.60
6 399.78
6 273.67
6 278.36
6 258.86
6 164.05
6 221.91
6 278.04
7 205.34
7 122.26
7 153.45
7 203.27
7 192.21
7 212.19
7 191.55
7 197.80
7 128.07
7 150.45
7 192.62
8 100.51
8 64.42
8 111.50
8 112.13
8 106.19
8 113.33
8 113.10
8 111.85
9 103.46
9 84.88
9 87.32
9 86.87
9 88.63
9 117.49
9 55.76
9 86.49
9 93.33
9 110.52
9 87.57
9 86.08
9 100.38
9 115.54
9 123.99
9 120.02
9 117.00
9 125.41
9 115.85
9 119.15
9 123.26
9 113.53
9 124.40
9 118.76
9 115.29
9 72.77
9 93.21
9 118.04
9 116.30
9 125.75
9 114.26
10 100.87
10 64.84
10 70.71
10 92.52
10 94.10
10 99.44
10 86.77
10 58.89
10 78.35
10 99.24
10 91.52
11 94.20
11 78.63
11 76.18
12 81.83
12 53.78
12 43.30
12 57.40
12 68.45
13 53.25
13 55.43
13 58.18
13 52.28
13 57.20
13 55.53
13 53.65
13 34.52
13 44.88
13 55.78
13 53.53
13 54.66
13 46.46
13 28.86
13 23.84
13 25.94
13 37.57
13 40.31
13 42.30
13 32.70
13 40.41
13 39.16
13 40.40
13 41.31
13 40.70
13 42.52
13 42.51
13 31.94
13 40.22
13 40.22
13 55.27
13 40.34
13 39.12
13 39.78
13 39.31
13 40.16
13 39.93
13 39.54
13 38.68
3 1768.80
4 662.34
4 650.03
4 568.01
5 464.56
5 314.28
5 254.56
5 332.98
5 413.44
6 308.18
6 274.79
6 276.69
7 195.99
7 120.51
7 163.11
7 193.00
7 198.19
7 207.73
7 163.10
7 118.71
7 167.24
8 156.10
8 125.10
8 93.92
8 121.75
8 153.82
8 127.75
8 92.27
8 124.27
8 153.66
8 141.79
8 154.61
8 152.68
8 145.27
8 91.18
8 120.32
8 151.83
8 142.97
8 88.73
8 120.94
8 153.09
8 141.20
8 157.63
8 118.79
8 103.68
8 133.17
8 161.64
8 148.75
8 148.77
8 161.10
9 107.86
9 71.51
9 101.22
10 117.43
10 80.08
10 58.56
11 74.83
11 83.81
11 76.16
11 80.96
11 55.00
11 56.24
11 70.57
11 64.46
11 81.54
11 75.93
11 83.41
11 62.00
11 52.49
11 68.95
11 61.55
11 78.17
11 77.38
11 81.99
11 73.71
11 79.35
11 55.29
11 50.84
11 47.55
11 45.12
11 61.78
11 55.54
11 59.76
11 66.67
11 66.50
11 61.59
11 73.51
11 85.02
12 65.50
12 37.71
12 50.18
12 64.57
12 65.95
12 68.72
12 57.53
12 40.92
12 49.58
12 65.88
12 62.66
12 68.75
12 64.94
12 64.76
12 42.18
12 51.78
12 65.47
12 65.18
12 69.09
12 63.08
12 67.20
12 45.36
12 42.89
12 51.64
12 45.35
12 53.12
12 48.97
12 47.60
13 45.99
13 45.22
13 39.49
3 4789.25
4 714.86
4 776.30
4 503.33
4 660.76
4 664.59
5 469.59
5 479.69
5 440.60
5 462.92
5 455.24
5 436.84
5 393.66
5 367.58
5 364.04
6 160.90
6 251.96
7 236.31
7 197.39
7 185.39
7 208.42
7 195.57
7 190.04
7 194.33
7 173.68
7 200.21
7 203.18
7 172.19
7 211.59
7 187.49
7 157.34
7 208.64
7 176.22
7 183.79
7 201.15
7 188.86
7 209.45
7 189.56
7 197.84
7 202.15
7 177.25
7 199.29
8 133.30
8 106.33
8 145.25
8 155.50
8 147.32
8 130.49
8 149.98
8 146.49
8 147.22
8 159.41
8 138.86
8 153.46
8 155.53
8 146.59
8 159.65
8 120.76
8 102.15
8 134.30
8 159.84
8 148.58
8 151.20
8 160.80
8 131.33
8 97.71
8 129.76
8 159.88
8 144.32
8 155.78
8 153.83
8 144.23
8 159.59
8 118.61
8 100.39
8 131.09
8 157.76
8 145.93
8 147.10
8 151.24
8 145.29
8 98.53
8 71.54
8 120.44
8 143.57
8 139.51
8 149.37
8 101.72
8 109.00
9 137.02
9 116.32
9 122.68
9 114.13
9 124.32
9 118.25
9 114.90
9 72.77
9 94.20
10 109.66
10 94.16
10 99.86
10 93.08
10 96.13
10 65.39
10 70.65
10 90.34
10 94.68
10 98.55
10 90.90
10 99.00
10 96.77
10 93.93
11 56.51
11 63.06
11 78.27
11 76.23
11 50.38
11 63.24
11 77.62
2 3019.00
3 937.31
3 643.40
4 661.56
4 620.15
5 381.52
5 388.85
5 388.89
5 376.90
5 239.66
5 309.66
5 399.36
5 373.39
5 240.49
5 320.92
6 321.98
7 231.01
8 208.55
8 119.64
8 100.14
8 131.97
8 159.58
8 120.63
8 97.94
8 131.48
8 156.35
8 149.45
8 152.03
8 100.03
8 114.91
8 140.73
8 148.33
8 99.08
8 111.61
8 142.71
8 162.31
8 141.35
8 90.58
8 124.87
8 155.89
8 145.97
8 156.64
8 117.17
8 104.75
8 136.89
9 127.21
9 119.00
9 115.56
10 112.19
10 81.00
10 62.13
10 82.95
10 101.51
10 78.55
11 50.74
11 66.10
11 83.09
11 75.91
11 80.47
11 80.44
11 72.32
11 48.60
11 64.52
11 81.86
11 74.32
11 47.89
11 62.65
11 80.96
11 74.83
12 81.33
12 64.55
12 62.60
12 41.09
12 51.34
12 66.07
12 64.34
12 67.90
12 50.93
12 42.88
12 55.49
12 68.33
12 63.32
12 47.53
12 27.38
12 36.72
12 31.31
12 37.47
12 54.79
12 53.27
12 37.51
12 43.43
12 67.45
12 62.94
12 68.29
12 66.13
12 62.09
13 36.67
13 43.13
13 55.79
13 54.11
13 35.15
13 42.98
13 55.91
13 53.38
13 58.35
13 51.12
13 58.46
13 48.39
13 35.19
13 45.45
13 57.71
13 52.18
13 56.19
13 40.11
13 38.83
13 51.68
13 56.34
14 50.77
15 41.42
3 1232.41
4 526.15
4 517.06
5 562.14
6 278.37
7 268.39
7 206.15
7 189.18
7 119.92
7 165.77
7 205.04
7 186.43
8 172.82
8 151.13
8 151.71
8 98.57
8 120.97
9 120.12
9 119.58
9 77.34
9 93.95
10 109.30
10 95.71
10 60.52
10 75.89
10 96.22
10 94.79
10 102.07
10 81.98
10 61.44
10 82.74
10 101.21
10 82.60
10 62.92
10 82.58
10 99.30
10 91.54
10 98.27
10 99.66
10 92.13
10 57.88
10 78.09
10 98.57
10 90.53
10 58.00
10 78.89
10 99.67
10 92.00
10 101.99
10 73.19
10 65.52
10 86.73
10 103.36
10 73.15
10 66.57
10 86.64
10 76.05
10 95.83
10 96.06
10 102.35
10 93.59
10 98.04
10 100.35
11 80.81
11 49.32
11 65.09
11 81.64
11 73.38
11 48.89
11 65.82
11 82.27
11 72.57
11 82.69
11 72.90
11 82.28
11 71.51
11 48.99
11 65.27
11 83.07
11 72.07
11 49.30
11 66.85
11 83.05
11 71.82
11 49.13
11 65.96
11 82.13
11 71.48
11 49.84
11 65.92
11 82.27
12 64.06
12 69.12
12 67.08
12 64.63
12 41.24
12 52.91
12 65.58
13 61.59
13 34.90
13 44.79
13 55.88
13 54.01
13 33.79
13 44.77
13 56.24
13 53.97
13 58.77
13 44.94
13 36.09
13 48.60
13 58.95
13 44.59
13 36.24
13 47.67
13 56.90
13 53.14
13 55.00
13 36.82
3 1250.09
4 934.68
4 419.80
4 425.57
4 573.19
4 615.00
4 615.70
4 570.09
5 235.90
5 313.19
5 396.33
5 369.97
5 238.07
5 303.66
5 396.65
7 263.59
7 212.99
7 197.69
7 201.02
7 128.27
7 155.68
7 197.93
7 106.86
7 88.45
7 149.09
7 149.60
7 139.57
7 148.63
7 149.78
7 143.67
8 139.86
8 110.26
8 113.81
8 112.92
8 110.51
8 150.71
8 70.27
8 111.75
8 115.75
8 139.65
8 109.77
8 107.50
8 126.93
8 148.32
8 156.73
8 151.27
8 148.08
8 157.79
8 146.97
8 153.27
8 157.46
8 144.79
8 157.85
8 150.99
8 148.55
9 80.78
9 93.99
9 116.78
9 117.60
9 125.65
9 114.46
10 100.70
10 66.11
10 70.91
10 93.29
10 97.13
10 99.59
10 87.73
10 58.17
10 78.00
10 99.66
11 84.38
11 81.54
11 75.93
11 75.59
11 83.26
11 65.60
11 50.24
11 68.47
11 82.65
11 75.31
11 79.63
11 81.56
11 74.37
11 81.57
11 77.95
11 74.63
11 50.13
11 62.33
11 77.96
11 77.83
11 79.13
11 66.33
11 43.79
11 34.75
11 32.99
11 53.47
11 59.96
11 61.39
11 51.44
11 57.68
11 56.44
11 57.43
11 56.14
11 57.75
11 61.57
11 60.93
11 49.75
11 56.47
11 57.41
11 78.32
11 58.14
11 56.66
11 57.54
11 57.17
11 53.13
11 60.30
11 56.39
11 55.99
4 3184.08
4 522.31
6 415.76
7 207.37
7 193.07
7 156.59
7 123.54
7 163.51
8 171.40
8 140.58
8 150.04
8 148.96
8 136.08
8 89.84
8 120.32
8 140.42
8 145.93
8 150.86
8 121.50
8 89.32
8 124.15
9 118.31
9 93.58
9 72.05
9 93.95
9 117.26
10 81.34
10 56.74
10 75.11
10 96.69
10 86.58
10 93.99
10 92.60
10 88.43
10 55.37
10 75.11
10 92.99
11 74.03
11 44.19
11 59.98
11 75.87
11 70.04
11 78.74
11 59.13
12 44.60
12 54.43
12 66.46
12 60.69
12 60.40
12 65.98
12 53.27
12 38.73
12 52.93
12 64.96
12 51.89
12 38.45
12 52.59
12 66.29
12 60.10
12 63.01
12 44.11
13 38.11
13 46.83
13 43.37
13 54.23
13 50.27
13 54.99
13 40.55
13 36.06
13 46.81
13 41.88
13 52.90
13 51.61
13 55.82
13 50.29
13 40.00
13 25.37
13 31.57
13 44.79
13 41.23
13 41.60
13 39.61
13 38.27
13 44.37
13 45.31
13 40.70
13 49.35
14 55.46
14 37.35
14 25.35
14 35.04
14 44.71
14 44.36
14 47.09
14 37.81
14 28.52
14 35.79
14 43.37
14 42.58
14 47.00
14 45.38
14 44.06
14 28.26
14 36.06
14 45.48
14 43.86
14 47.33
14 43.66
14 45.02
14 28.58
14 23.00
14 27.69
14 32.71
14 35.96
14 36.17
14 35.51
14 35.40
14 36.14
15 38.60
5 2295.31
5 399.09
5 502.35
5 332.40
5 434.59
5 438.67
6 277.88
6 333.96
6 306.57
7 295.90
7 235.74
7 225.78
7 202.07
7 185.38
7 188.19
7 113.69
8 170.88
9 122.98
9 120.58
9 111.90
9 126.38
9 116.99
10 107.83
10 93.21
10 80.46
10 96.82
10 95.18
10 82.13
10 99.27
10 86.17
10 76.16
10 100.97
11 84.93
11 73.80
11 76.93
11 73.39
11 81.02
11 72.14
11 77.15
11 79.78
11 67.69
11 78.49
11 50.54
11 53.94
12 73.00
12 66.98
12 65.06
12 58.03
12 64.67
12 61.61
12 64.03
12 68.76
12 61.15
12 66.21
12 67.15
12 62.85
12 68.42
12 50.81
12 44.14
12 58.37
12 68.98
12 64.87
12 64.98
12 69.58
12 55.15
12 42.85
12 56.39
12 69.34
12 62.56
12 66.81
12 67.20
12 61.96
12 68.71
12 50.34
12 45.12
12 57.52
12 69.14
12 63.79
12 65.01
12 65.91
12 62.49
12 41.02
12 32.08
12 52.58
12 63.80
12 62.49
12 65.49
12 43.33
12 47.88
12 63.68
12 64.65
12 67.93
12 62.39
12 67.00
12 64.88
12 63.43
12 39.26
12 51.69
12 66.40
12 63.23
12 68.19
12 62.93
12 63.30
12 42.20
12 50.19
12 63.63
12 64.02
12 69.30
12 61.91
12 66.81
12 66.14
12 63.26
12 39.72
12 52.84
12 66.68
12 63.27
12 40.64
12 52.48
13 57.23
4 1408.20
4 516.08
4 392.74
5 446.12
6 381.90
6 266.26
6 285.99
8 203.57
8 148.90
8 95.26
9 117.46
9 124.82
9 116.39
9 71.13
9 98.91
9 124.52
9 112.68
9 128.43
9 96.66
9 81.10
9 106.20
9 127.61
9 93.18
9 78.27
9 105.79
9 120.57
9 116.50
9 119.65
10 71.65
10 74.70
10 93.88
10 95.65
10 63.59
10 72.71
10 92.18
10 105.98
10 88.59
10 60.29
10 80.73
10 99.37
10 94.18
10 102.97
10 75.15
10 65.95
10 88.06
10 102.51
10 97.78
10 95.83
10 103.72
10 81.78
10 62.04
10 81.97
10 102.05
10 80.65
10 61.17
10 82.30
10 103.33
10 94.13
10 99.63
10 100.79
10 89.37
10 58.56
10 80.10
10 100.06
10 90.48
11 53.37
11 63.37
11 83.29
11 77.07
11 84.36
11 80.69
11 77.67
11 49.71
11 62.97
11 78.27
11 76.84
11 82.73
11 52.86
11 51.34
11 68.13
11 85.07
11 77.66
11 56.78
11 34.76
11 50.65
11 52.33
11 62.32
11 73.03
11 71.53
11 45.72
11 63.69
11 80.82
11 76.13
11 82.81
11 80.14
11 78.07
11 49.78
11 63.06
11 79.92
11 78.00
11 50.19
11 63.18
11 80.13
11 77.18
11 84.24
11 73.97
11 84.69
11 68.71
11 49.16
11 66.85
11 83.83
11 76.96
11 83.10
11 58.14
11 56.76
11 74.89
11 81.52
11 80.54
11 76.47
2 2345.24
2 1299.75
2 1777.57
3 1103.98
3 995.44
6 446.65
6 283.78
6 261.16
6 168.05
6 226.58
6 283.12
6 261.94
6 289.95
6 273.68
6 272.55
6 175.98
6 215.28
6 266.50
6 270.66
6 172.49
6 217.58
6 275.79
7 261.20
7 128.26
8 143.49
8 150.10
8 151.98
8 163.04
8 131.71
8 95.48
8 131.50
8 160.54
8 131.17
8 99.27
8 131.22
10 127.59
10 92.16
10 99.37
11 82.76
11 74.96
11 48.11
11 64.54
11 81.22
11 74.36
11 48.53
11 64.67
11 81.52
11 73.93
11 83.68
11 61.52
11 53.88
11 70.59
12 77.57
12 51.19
12 44.93
12 57.60
12 51.12
12 64.96
12 64.52
12 68.81
12 62.69
12 66.87
13 65.00
13 51.67
13 33.32
13 43.67
13 57.03
13 51.07
13 33.13
13 45.34
13 57.00
13 51.60
13 57.46
13 52.00
13 57.99
14 43.96
14 29.88
14 38.50
14 49.60
14 42.55
14 29.57
14 39.33
14 49.67
14 41.91
14 29.54
14 37.87
14 49.56
14 42.55
14 30.08
14 39.12
14 49.84
14 45.17
14 49.11
14 47.76
14 46.19
14 28.49
14 38.17
15 42.92
15 39.66
15 25.55
15 33.12
15 40.55
15 39.79
15 24.67
15 33.07
15 41.76
15 39.65
15 41.86
15 32.74
15 27.36
15 36.03
15 43.00
15 32.50
15 27.49
15 36.40
15 43.40
15 40.46
15 40.82
15 26.72
2 2089.63
3 1268.38
4 707.34
4 420.44
5 528.07
6 337.71
6 276.95
6 256.98
6 164.30
6 220.69
6 278.65
6 262.87
6 167.91
6 212.54
6 279.38
6 263.61
6 289.78
6 269.27
6 272.39
6 179.02
6 211.86
6 270.20
7 112.36
7 87.88
7 147.48
8 112.02
8 106.79
8 113.65
8 113.98
8 111.74
8 113.26
8 113.54
8 114.36
8 114.53
8 114.60
8 153.78
8 72.25
8 110.10
8 119.90
8 143.84
8 112.20
8 111.95
8 130.77
8 149.13
8 161.47
8 155.18
8 150.00
8 159.59
8 149.79
8 155.01
8 160.36
8 147.63
8 159.08
8 152.87
8 151.67
9 80.58
9 95.72
9 116.64
9 117.92
10 120.19
10 93.35
10 94.87
10 65.31
10 70.98
10 93.70
10 97.04
10 100.01
10 87.78
10 60.15
10 78.51
10 100.47
10 90.27
10 101.21
11 89.87
11 76.84
11 83.35
11 65.40
11 50.34
11 68.40
11 84.10
11 76.86
11 80.88
11 83.06
11 75.79
11 83.10
11 79.16
11 74.93
11 49.55
11 62.90
11 79.17
11 77.24
11 79.97
11 64.34
11 44.00
11 35.23
11 30.72
11 54.60
11 60.94
11 61.92
11 50.20
11 58.54
11 56.01
11 58.69
11 57.57
11 59.31
11 61.40
11 61.74
11 50.00
12 55.66
12 47.68
12 65.82
12 47.80
12 46.78
12 47.54
12 47.76
13 46.12
13 41.62
13 40.64
13 39.77
3 2693.71
3 913.27
3 1075.14
4 891.92
5 491.84
5 314.68
5 257.00
5 338.07
5 413.81
5 370.83
5 396.40
5 401.69
5 370.40
5 241.08
5 320.23
5 380.76
5 388.21
5 411.42
5 322.49
5 241.18
5 326.75
6 332.96
6 218.60
6 171.26
6 221.78
7 216.15
7 167.54
7 123.72
7 166.73
7 190.24
7 183.52
7 205.59
7 201.10
7 190.56
7 121.54
7 160.36
7 199.24
7 184.61
7 119.36
7 157.25
7 202.91
7 190.05
7 211.30
7 158.59
7 132.07
7 173.15
7 209.31
7 191.91
7 193.22
7 209.43
7 171.54
7 119.78
7 166.17
7 206.49
7 168.14
7 117.33
7 166.44
7 210.11
7 191.56
7 203.59
7 144.61
7 138.64
7 177.59
7 163.27
7 201.70
7 194.14
7 211.34
